"file_id","genre","file_id_name","textlength","kl_score","ttr_mean","ttr_sd","ttr_norm","ttr_cumsum","ent_mean","ent_sd","ent_norm","ent_cumsum","con_ent_mean","con_ent_sd","con_ent_cumsum","dist_kl_mean","dist_kl_sd","dist_kl_cumsum","dist_cos_mean","dist_cos_sd","dist_cos_cumsum","cross_half_l2","cross_half_tfidf","cross_half_l2_nostopword","cross_half_tfidf_nostopword","thought","pronoun_first","pronoun_third"
1215,"SR","S_dig_048.txt",3661,0.111632404673,0.50805152979066,0.025136595757312,-0.0127954911433172,0.926,5.08038521970509,0.0735636042620064,-0.0255967809276996,0.662,1.21942330092166,0.0381104021476098,0.7,1.48061252085682,0.0783647866662683,0.65,0.146158536199006,0.0371039095924131,1.48061252085682,0.127615391796533,0.959812500804298,0.192661808928194,0.976083902592155,0.00160901045856798,0,0.000402252614641995
1216,"SR","S_dig_049.txt",3145,0.057339398036,0.426470588235294,0.0566582169390531,-0.0124705882352941,0.51,4.71835225032967,0.0778614431667637,-0.0568027493285497,0.91,1.32462030405429,0.0475062032558699,0.95,1.28219587090673,0.106116568021561,0.08,0.15511724913411,0.0534595023737004,1.28219587090673,0.146220550809007,0.938073495437948,0.246668437360673,0.973452451490938,0.0091869545245751,0.0179145613229215,0.0555810748736794
1217,"SR","S_dig_050.txt",51337,0.0492122748628,0.467039747453006,0.0309526948727297,-0.0426156980915482,0,4.84100405259191,0.0863192818700359,-0.111654947271208,0.004,1.17647174253989,0.0622948428414268,0.01,0.675774094219778,0.0531105347398365,0.66,0.0344215895779821,0.0108694975279688,0.675774094219778,0.0498355338866932,0.935481060857774,0.0687312486811383,0.941028827296508,0.0108957449248767,0.00940474825094621,0.0448732652827159
1218,"SR","S_dig_051.txt",3942,0.0810284047841,0.446415094339623,0.0525531821363102,-0.0193698113207548,0.708,4.82807675893273,0.152332806766552,-0.055288757784143,0.942,1.15611479544606,0.0483023929101033,0.54,1.28037845447832,0.167006530014591,0.43,0.157811929774788,0.0441817131095489,1.28037845447832,0.137142911467969,0.945444587354176,0.222051538100912,0.974137091132892,0.004526593738212,0.028668427008676,0.016597510373444
1219,"SR","S_dig_052.txt",3515,0.120148111491,0.450751252086811,0.0101090162073372,-0.0116093489148581,0.936,4.90988102584659,0.0513298270009783,-0.0309407105696815,0.516,1.2379536902131,0.0249663952687878,0.22,1.32877159947363,0.0891068576975452,0.63,0.136931814219801,0.0435907169914663,1.32877159947363,0.13546177010218,0.942801613633291,0.21810222051353,0.97424978051305,0.00958732805335557,0.00333472280116715,0.0421008753647353
1220,"SR","S_dig_053.txt",6996,0.0613336182135,0.455960854092527,0.0231951340959847,-0.0133629893238434,0.688,4.86284841707867,0.0786677697402344,-0.0332695209222083,0.686,1.26874790955556,0.0588184927686458,0.11,1.10991238514326,0.0688579247068074,0.12,0.0916109169120285,0.02876380183466,1.10991238514326,0.100801514330165,0.947783711668937,0.154570701950016,0.969275161339356,0.00600533807829181,0.00333629893238434,0.0240213523131673
1221,"SR","S_dig_054.txt",5516,0.0765737005218,0.481980814104226,0.0476137929390038,-0.0257614726471351,0.714,4.85031901036895,0.0896160730847939,-0.0675682503934434,0.502,1.28150400533125,0.0419083244117461,0.18,1.26974548924,0.0846550605837754,0.02,0.0896265765274026,0.0459609222926144,1.26974548924,0.105510546412881,0.956748733477721,0.172538137447814,0.977038622994755,0.0106135128138752,0.023039088791095,0.00181206316334455
1222,"SR","S_dig_055.txt",4146,0.0749223872641,0.518055555555556,0.0191208818086922,-0.0122986111111111,0.192,5.03697198972924,0.0439032212150452,-0.0219583757945676,0.952,1.18415654901641,0.041837299291958,0.96,1.4204416180915,0.0668286372663409,0.36,0.114758525693181,0.0342909998312921,1.4204416180915,0.119720044733225,0.956501813942285,0.183184790866765,0.976989211284028,0.00381944444444444,0.0152777777777778,0.00555555555555556
1223,"SR","S_dig_056.txt",4433,0.0512400375169,0.482679738562092,0.0420617562242162,-0.0221320261437909,0.088,4.88699838353798,0.0975607528912593,-0.0492178651532269,0.092,1.15940314702437,0.052503851850855,0.7,1.30236149439034,0.139125611764457,0.43,0.132466194217933,0.0382031465953483,1.30236149439034,0.120412854173591,0.952500229451705,0.193712636256744,0.975255363300669,0.00685378590078329,0.0172976501305483,0.0127284595300261
1224,"SR","S_dig_057.txt",4860,0.09155220379,0.394973070017953,0.0495979796045444,-0.0323447037701975,0.384,4.73667416008455,0.209738417896153,-0.117986502764271,0.502,1.21301927460797,0.0658216664272035,0.26,1.16346865212819,0.111203873982925,0.29,0.157694888734864,0.0655387972236812,1.16346865212819,0.138985920775803,0.948371229268126,0.218007425473991,0.973884259989242,0.00568181818181818,0.0331937799043062,0.0215311004784689
1225,"SR","S_dig_058.txt",1431,0.0891265062435,0.368692070030896,NA,0,1,5.07533492189205,NA,0,1,1.50384799467979,NA,1,1.5981088186889,0.202070988871607,0.52,0.258154879522027,0.077915187274478,1.5981088186889,0.210679265351986,0.951774342877686,0.337989645973516,0.973587573395752,0.00308959835221421,0,0.0164778578784758
1226,"SR","S_dig_059.txt",5398,0.173032645233,0.453653217011996,0.0421537525118146,-0.0211254089422028,0.822,4.81029265359203,0.122592497139235,-0.0667683327596054,0.916,1.21106311740731,0.0638373336551221,0.16,1.1885811784561,0.119405910310684,0,0.127303455828249,0.0398864198883058,1.1885811784561,0.124749612069451,0.951892694574231,0.181502823103441,0.978094838688887,0.00953418687006265,0.0111686189049305,0.0435848542631436
1227,"SR","S_dig_060.txt",4796,0.0732102208876,0.506529850746269,0.0339480474620702,-0.0282089552238806,0.442,4.95614740697986,0.0880492282432383,-0.0675098594602694,0.068,1.17756781672481,0.0434445775745182,0.79,1.42989968559123,0.0841666181660874,0.83,0.124289043165686,0.0287715767778509,1.42989968559123,0.120130471079555,0.961077045354045,0.181332645117619,0.978928463423308,0.00248601615910503,0.00155376009944065,0.0136730888750777
